Node,CropType,BloodSugar,Production,WaterUsage,Affordability
8,Millet,0.7674902081489563,0.4579225778579712,0.5236408114433289,0.7096461057662964
9,Millet,0.1421414017677307,0.4331018328666687,0.9210970401763916,0.24626052379608154
0,Millet,0.1766897439956665,0.45154088735580444,0.4259801506996155,0.054412245750427246
1,Rice,0.9346579313278198,0.7937440872192383,0.28880560398101807,0.3384972810745239
2,Rice,0.2680346965789795,0.37888073921203613,0.11856657266616821,0.4560103416442871
3,Millet,0.2744612693786621,0.4247760772705078,0.9355987310409546,0.03845614194869995
4,Millet,0.9924666285514832,0.3123616576194763,0.9801191091537476,0.6649463772773743
5,Millet,0.7416584491729736,0.4200137257575989,0.38956141471862793,0.36287128925323486
6,Rice,0.48866093158721924,0.16620862483978271,0.924371600151062,0.8011546730995178
7,Rice,0.06014937162399292,0.6105766892433167,0.18805360794067383,0.7616322636604309
8,Millet,0.36293768882751465,0.07082206010818481,0.4192606806755066,0.19886988401412964
9,Rice,0.7363070249557495,0.23620843887329102,0.8479583263397217,0.5628706216812134
0,Millet,0.0803104043006897,0.8986002206802368,0.2145981788635254,0.16794639825820923
1,Millet,0.24468964338302612,0.9544708728790283,0.9711949229240417,0.9114691615104675
2,Millet,0.784315824508667,0.06729614734649658,0.30630701780319214,0.051769375801086426
3,Rice,0.2344643473625183,0.3763338327407837,0.7613732814788818,0.46783822774887085
4,Rice,0.44716596603393555,0.853418231010437,0.4441607594490051,0.952622652053833
5,Rice,0.4979591965675354,0.9871211647987366,0.6770750880241394,0.6026850342750549
6,Millet,0.5149979591369629,0.4277428984642029,0.6275277733802795,0.34892237186431885
7,Rice,0.34200143814086914,0.4085627794265747,0.5259860157966614,0.764786422252655
8,Millet,0.736198365688324,0.5542426705360413,0.2812073230743408,0.8899545073509216
9,Millet,0.0579228401184082,0.8035434484481812,0.8286086320877075,0.6057144403457642
0,Rice,0.7341987490653992,0.24379807710647583,0.04175698757171631,0.8869062662124634
1,Rice,0.6466853022575378,0.0470355749130249,0.7264862656593323,0.13275009393692017
2,Rice,0.7913116812705994,0.6217983365058899,0.6539557576179504,0.8855503797531128
3,Rice,0.1911863088607788,0.2558264136314392,0.9296618700027466,0.04047226905822754
4,Millet,0.03883463144302368,0.9781954288482666,0.7209382653236389,0.9432116746902466
5,Millet,0.7926721572875977,0.17704617977142334,0.579917311668396,0.8423709273338318
6,Rice,0.30573588609695435,0.6284428834915161,0.5419344305992126,0.2629300355911255
7,Rice,0.7836615443229675,0.046872496604919434,0.13708847761154175,0.8013668656349182
8,Millet,0.9888231754302979,0.3200945258140564,0.9707432985305786,0.07308763265609741
9,Millet,0.3664700388908386,0.6721580624580383,0.6459171772003174,0.6418183445930481
0,Millet,0.3788856267929077,0.9682257771492004,0.12215077877044678,0.3154960870742798
1,Rice,0.8420572876930237,0.7771565318107605,0.11170649528503418,0.6972135901451111
2,Millet,0.07476752996444702,0.06780779361724854,0.698245644569397,0.8939322233200073
3,Rice,0.7587721943855286,0.5216763615608215,0.9988447427749634,0.7593367099761963
4,Millet,0.832612156867981,0.5386795997619629,0.09974819421768188,0.40037858486175537
5,Millet,0.13665354251861572,0.3792266249656677,0.12561136484146118,0.5254700183868408
6,Rice,0.3134850859642029,0.32696396112442017,0.3642292022705078,0.3931707739830017
7,Rice,0.04371398687362671,0.1874130368232727,0.17436295747756958,0.2543315887451172
8,Millet,0.8494853973388672,0.04758399724960327,0.48966872692108154,0.7511993646621704
9,Millet,0.9588242769241333,0.28580594062805176,0.22486454248428345,0.388624370098114
0,Millet,0.522117555141449,0.8411761522293091,0.7283617854118347,0.9770704507827759
1,Rice,0.47791069746017456,0.3534303903579712,0.5722949504852295,0.8743862509727478
2,Millet,0.7373025417327881,0.5935444831848145,0.18587470054626465,0.5617985129356384
3,Rice,0.6295398473739624,0.07236337661743164,0.7190288305282593,0.7026370763778687
4,Millet,0.532804012298584,0.4948112964630127,0.7546984553337097,0.9893878102302551
5,Millet,0.5677381157875061,0.5945967435836792,0.29622453451156616,0.06121194362640381
6,Millet,0.33632761240005493,0.13644713163375854,0.25154948234558105,0.5728902220726013
7,Millet,0.5845359563827515,0.2864554524421692,0.744048535823822,0.20481127500534058
8,Millet,0.05533856153488159,0.4426133632659912,0.02026277780532837,0.9676627516746521
9,Rice,0.652896523475647,0.2289307713508606,0.41201210021972656,0.4659292697906494
0,Millet,0.4236225485801697,0.4265800714492798,0.12392252683639526,0.7714735865592957
1,Rice,0.617961585521698,0.0009621381759643555,0.4684946537017822,0.27501386404037476
2,Millet,0.9530497193336487,0.4368927478790283,0.5109091401100159,0.0854002833366394
3,Rice,0.562086820602417,0.6820688247680664,0.29287612438201904,0.1572655439376831
4,Rice,0.5561447739601135,0.7711411118507385,0.1180335283279419,0.08369505405426025
5,Millet,0.9527571797370911,0.17272895574569702,0.1063234806060791,0.22205686569213867
6,Millet,0.0022753477096557617,0.32588404417037964,0.7687757015228271,0.4697127342224121
7,Millet,0.6718738079071045,0.3174138069152832,0.043749451637268066,0.3354506492614746
8,Rice,0.12465107440948486,0.8203930258750916,0.8472875356674194,0.9888198971748352
9,Rice,0.07084673643112183,0.3063894510269165,0.4981533885002136,0.038408637046813965
0,Rice,0.280518114566803,0.6542731523513794,0.02490931749343872,0.8808022737503052
1,Millet,0.9841850399971008,0.2679932713508606,0.3562614321708679,0.4191153049468994
2,Millet,0.609371542930603,0.32421809434890747,0.8091518878936768,0.9629998207092285
3,Millet,0.4132744073867798,0.44899147748947144,0.1558120846748352,0.6935650110244751
4,Millet,0.45562833547592163,0.7894818782806396,0.3818252682685852,0.38390660285949707
5,Rice,0.9728108048439026,0.8660493493080139,0.3046019673347473,0.704707682132721
6,Millet,0.7121248841285706,0.32115793228149414,0.2720578908920288,0.6519042253494263
7,Millet,0.22589260339736938,0.493208646774292,0.7822032570838928,0.46779197454452515
8,Rice,0.47786515951156616,0.38789522647857666,0.09777814149856567,0.5825956463813782
9,Millet,0.9898127317428589,0.5835171937942505,0.09758609533309937,0.2485395073890686
0,Millet,0.6389707326889038,0.7301908731460571,0.10749024152755737,0.0013148188591003418
1,Millet,0.02985149621963501,0.327708899974823,0.6192141771316528,0.3340870141983032
2,Millet,0.9763551950454712,0.6789107918739319,0.723281741142273,0.7679559588432312
3,Millet,0.11921423673629761,0.5654510855674744,0.310296893119812,0.8699500560760498
4,Rice,0.8688988089561462,0.6238634586334229,0.6888116598129272,0.39091378450393677
5,Rice,0.3777991533279419,0.8498350381851196,0.14031058549880981,0.13682538270950317
6,Rice,0.2870563864707947,0.6422953009605408,0.7219864726066589,0.6579955816268921
7,Rice,0.34401363134384155,0.34863829612731934,0.8933705687522888,0.7518059015274048
8,Millet,0.8054710626602173,0.1565721035003662,0.9911470413208008,0.5835744142532349
9,Millet,0.12872523069381714,0.3685891628265381,0.4185432195663452,0.9097315669059753
0,Millet,0.09653604030609131,0.21356886625289917,0.7899503111839294,0.6407701373100281
1,Rice,0.08773171901702881,0.4894823431968689,0.5441956520080566,0.5155302286148071
2,Rice,0.9389941096305847,0.88942950963974,0.6863731145858765,0.3962351679801941
3,Rice,0.48819267749786377,0.5315802693367004,0.5753666758537292,0.5601297616958618
4,Millet,0.6724265217781067,0.8474522829055786,0.8494595289230347,0.6764564514160156
5,Millet,0.7567535638809204,0.22090059518814087,0.1270616054534912,0.45152443647384644
6,Rice,0.008598685264587402,0.9917687177658081,0.12314766645431519,0.4797060489654541
7,Millet,0.6602333188056946,0.3980259299278259,0.4226762652397156,0.8911300897598267
8,Millet,0.3196938633918762,0.315038800239563,0.35311537981033325,0.038048744201660156
9,Millet,0.8078739643096924,0.9456794857978821,0.5091697573661804,0.3883960247039795
0,Rice,0.3237978219985962,0.9820881485939026,0.2695154547691345,0.3387094736099243
1,Millet,0.6324048042297363,0.2658332586288452,0.5399810075759888,0.5591883659362793
2,Millet,0.28480738401412964,0.22688210010528564,0.35363292694091797,0.0768318772315979
3,Rice,0.8381423354148865,0.014718890190124512,0.2833608388900757,0.8232858180999756
4,Rice,0.14288192987442017,0.6730585694313049,0.9457928538322449,0.9045066237449646
5,Rice,0.355533242225647,0.14407330751419067,0.7591381072998047,0.9949840307235718
6,Rice,0.46644675731658936,0.6456597447395325,0.46372246742248535,0.5342810153961182
7,Millet,0.17582446336746216,0.3016308546066284,0.5068298578262329,0.1685795783996582
8,Millet,0.8033257722854614,0.6221964955329895,0.16970908641815186,0.5181874632835388
9,Millet,0.5419219136238098,0.016970694065093994,0.17060327529907227,0.5276414752006531
0,Millet,0.05176687240600586,0.24222618341445923,0.02937859296798706,0.0869322419166565
1,Millet,0.4813188314437866,0.07846522331237793,0.6083731055259705,0.9529221057891846
2,Millet,0.23443526029586792,0.3268563151359558,0.9194808006286621,0.8650429844856262
3,Rice,0.09643495082855225,0.06902092695236206,0.6135850548744202,0.9268954396247864
4,Rice,0.24695920944213867,0.006618082523345947,0.8148788809776306,0.4327125549316406
5,Millet,0.40405410528182983,0.14356261491775513,0.8685778975486755,0.9898389577865601
6,Millet,0.27870267629623413,0.9462214112281799,0.3075815439224243,0.07677251100540161
7,Rice,0.21833646297454834,0.5554035305976868,0.1478535532951355,0.619412899017334
8,Rice,0.11029517650604248,0.8867963552474976,0.11718517541885376,0.02300858497619629
9,Rice,0.043790459632873535,0.04078054428100586,0.6493111848831177,0.5468596816062927
0,Millet,0.8628581166267395,0.5095624923706055,0.9220977425575256,0.7703419923782349
1,Rice,0.1507091522216797,0.4003976583480835,0.5230035781860352,0.6055823564529419
2,Millet,0.21041250228881836,0.5214759707450867,0.5730511546134949,0.7053343057632446
3,Rice,0.6698052883148193,0.5145413279533386,0.4622182250022888,0.34060418605804443
4,Rice,0.8343873620033264,0.5173673629760742,0.28499913215637207,0.6078081130981445
5,Millet,0.976257860660553,0.6425204873085022,0.16088885068893433,0.5150567889213562
6,Millet,0.20912879705429077,0.9936732053756714,0.4150112271308899,0.8061957359313965
7,Millet,0.22939443588256836,0.1713758111000061,0.5910140872001648,0.39774537086486816
8,Millet,0.8411478400230408,0.7689046263694763,0.07498878240585327,0.5094007253646851
9,Rice,0.5524689555168152,0.3002517819404602,0.9516065716743469,0.5831783413887024
0,Millet,0.6655267477035522,0.24922215938568115,0.700918436050415,0.7368462085723877
1,Rice,0.2640523910522461,0.48460596799850464,0.6743856072425842,0.529870331287384
2,Rice,0.069499671459198,0.5308582782745361,0.7587202787399292,0.4334067702293396
3,Rice,0.041886746883392334,0.664245069026947,0.6445232629776001,0.060627520084381104
4,Millet,0.822134792804718,0.21269530057907104,0.2695300579071045,0.17868059873580933
5,Millet,0.5332779884338379,0.7812761664390564,0.6792256832122803,0.9748192429542542
6,Rice,0.7695502638816833,0.33400577306747437,0.08530998229980469,0.4149991273880005
7,Millet,0.1395108699798584,0.4467884302139282,0.827631950378418,0.4947989583015442
8,Rice,0.4786869287490845,0.13154447078704834,0.2155451774597168,0.44115501642227173
9,Rice,0.017388641834259033,0.948748767375946,0.02448582649230957,0.3623313903808594
0,Millet,0.9786222577095032,0.9587301015853882,0.3710858225822449,0.9028604626655579
1,Rice,0.9759031534194946,0.5200061202049255,0.07330483198165894,0.25544220209121704
2,Rice,0.8571953177452087,0.8581312894821167,0.33199530839920044,0.7830928564071655
3,Millet,0.7930610179901123,0.13088691234588623,0.6458472609519958,0.27767616510391235
4,Millet,0.1864219307899475,0.9022270441055298,0.6466575264930725,0.17713302373886108
5,Rice,0.396709144115448,0.7661893367767334,0.7504947781562805,0.5493234395980835
6,Millet,0.35109108686447144,0.621941864490509,0.6141535639762878,0.6296473741531372
7,Rice,0.4129757881164551,0.5910707712173462,0.41677576303482056,0.6731166839599609
8,Millet,0.17916947603225708,0.08510410785675049,0.16813820600509644,0.33272480964660645
9,Millet,0.675351619720459,0.5135552287101746,0.3130841851234436,0.8819243907928467
0,Millet,0.06134164333343506,0.4571680426597595,0.2780241370201111,0.2408769726753235
1,Rice,0.13845783472061157,0.09635573625564575,0.10082036256790161,0.46072810888290405
2,Rice,0.8554109930992126,0.4342992305755615,0.1522875428199768,0.34464067220687866
3,Millet,0.4286399483680725,0.5019042491912842,0.17910629510879517,0.6017424464225769
4,Millet,0.5161876082420349,0.5498287677764893,0.694585382938385,0.3202625513076782
5,Millet,0.7788190245628357,0.4912515878677368,0.7136246562004089,0.4148176312446594
6,Millet,0.6171823143959045,0.4104912281036377,0.9332364797592163,0.8537639379501343
7,Rice,0.04147058725357056,0.1406487226486206,0.2911296486854553,0.3638874888420105
8,Rice,0.401403546333313,0.4968588948249817,0.627115786075592,0.06418663263320923
9,Rice,0.6144199967384338,0.6645723581314087,0.5379721522331238,0.2791560888290405
0,Millet,0.6686609983444214,0.36294108629226685,0.4408636689186096,0.15345042943954468
1,Rice,0.36794304847717285,0.4076783061027527,0.46340280771255493,0.8386741280555725
2,Millet,0.7331780791282654,0.06059759855270386,0.736359715461731,0.4623110294342041
3,Millet,0.5084471702575684,0.8325928449630737,0.11401808261871338,0.8481770753860474
4,Millet,0.5246278047561646,0.456113338470459,0.30761778354644775,0.009062588214874268
5,Millet,0.46299076080322266,0.6139135956764221,0.6822288036346436,0.2867482304573059
6,Rice,0.9211626648902893,0.948322594165802,0.5526312589645386,0.4355250597000122
7,Rice,0.07468956708908081,0.27742093801498413,0.6017893552780151,0.15534919500350952
8,Rice,0.9786553382873535,0.9831100106239319,0.33430802822113037,0.384660005569458
9,Rice,0.10807561874389648,0.5360774397850037,0.8051313161849976,0.9371036291122437
0,Millet,0.5441343784332275,0.8909743428230286,0.3537396788597107,0.01306372880935669
1,Millet,0.21950024366378784,0.9084500670433044,0.9553653597831726,0.49153637886047363
2,Millet,0.8495582938194275,0.6607921123504639,0.017448902130126953,0.4288363456726074
3,Millet,0.21951663494110107,0.5211317539215088,0.21105486154556274,0.20890575647354126
4,Rice,0.4923173785209656,0.575537919998169,0.2859429121017456,0.701018750667572
5,Rice,0.04697072505950928,0.476418673992157,0.8788354992866516,0.9857689142227173
6,Rice,0.2930247187614441,0.4338265657424927,0.21390646696090698,0.5564717054367065
7,Millet,0.26021939516067505,0.6535926461219788,0.24070650339126587,0.8252212405204773
8,Rice,0.23724234104156494,0.005095422267913818,0.39914172887802124,0.8367387056350708
9,Rice,0.1510099172592163,0.24360698461532593,0.16731709241867065,0.09655523300170898
0,Rice,0.4128257632255554,0.20145398378372192,0.7362866997718811,0.18520599603652954
1,Millet,0.8829114437103271,0.35590147972106934,0.43559348583221436,0.16997814178466797
2,Millet,0.08718711137771606,8.410215377807617e-05,0.1124887466430664,0.4248533844947815
3,Millet,0.8591505885124207,0.36876195669174194,0.750100314617157,0.4270130395889282
4,Millet,0.06492078304290771,0.8742058277130127,0.5774422883987427,0.4798487424850464
5,Millet,0.3002035617828369,0.3716919422149658,0.4800538420677185,0.44704723358154297
6,Rice,0.7499907612800598,0.6434377431869507,0.22291767597198486,0.4486253261566162
7,Rice,0.9269861578941345,0.6415150165557861,0.2769519090652466,0.6380577683448792
8,Millet,0.9466877579689026,0.497744619846344,0.01673746109008789,0.8580216765403748
9,Millet,0.06677275896072388,0.7470940351486206,0.9791415929794312,0.6838693618774414
0,Rice,0.6075717210769653,0.9595332145690918,0.49728572368621826,0.17466139793395996
1,Rice,0.36999452114105225,0.7451539635658264,0.6004176735877991,0.19659191370010376
2,Rice,0.10660195350646973,0.8443586826324463,0.966537356376648,0.83232581615448
3,Millet,0.9865294694900513,0.735446035861969,0.8547500371932983,0.5057658553123474
4,Rice,0.6578027606010437,0.875913143157959,0.674498438835144,0.5506214499473572
5,Rice,0.2701011300086975,0.7842832207679749,0.48875391483306885,0.40722793340682983
6,Millet,0.7665886282920837,0.11919605731964111,0.18493807315826416,0.4882463812828064
7,Millet,0.8709445595741272,0.5012284517288208,0.6882163286209106,0.788540780544281
8,Rice,0.5946944952011108,0.851898193359375,0.8788172006607056,0.16006767749786377
9,Millet,0.05213189125061035,0.6489786505699158,0.38526833057403564,0.6245472431182861
0,Rice,0.4409865736961365,0.4263268709182739,0.38803523778915405,0.35190147161483765
1,Millet,0.45259058475494385,0.4088141918182373,0.5279145836830139,0.12195980548858643
2,Rice,0.6671337485313416,0.2014845609664917,0.4085785150527954,0.7560279369354248
3,Millet,0.8208860754966736,0.8293418288230896,0.8240870237350464,0.25176453590393066
4,Millet,0.8691107630729675,0.9781615138053894,0.765755832195282,0.7394350171089172
5,Millet,0.7975670695304871,0.18657231330871582,0.9299308061599731,0.9577819108963013
6,Rice,0.5122474431991577,0.9224604964256287,0.04253357648849487,0.6071026921272278
7,Rice,0.09651094675064087,0.6971302032470703,0.02371305227279663,0.6609575152397156
8,Rice,0.9798336029052734,0.07055997848510742,0.8893975019454956,0.9967268109321594
9,Rice,0.8415551781654358,0.5942392349243164,0.03292286396026611,0.6987723708152771
0,Rice,0.8207270503044128,0.1783697009086609,0.20850622653961182,0.4518321752548218
1,Rice,0.9564850330352783,0.2899044156074524,0.5216107964515686,0.9929562211036682
2,Rice,0.02585393190383911,0.6226071715354919,0.8040760159492493,0.3815852999687195
3,Rice,0.5371599197387695,0.5556716918945312,0.06971067190170288,0.09548741579055786
4,Millet,0.5711832046508789,0.1635236144065857,0.46737945079803467,0.14128971099853516
5,Rice,0.4980320930480957,0.30161088705062866,0.3584226965904236,0.22913116216659546
6,Rice,0.2388361096382141,0.9958443641662598,0.5169491767883301,0.11821824312210083
7,Rice,0.3724527955055237,0.8693603277206421,0.4769476652145386,0.8884108066558838
8,Rice,0.9186391234397888,0.9172755479812622,0.2594037652015686,0.004031717777252197
9,Rice,0.41365981101989746,0.5609349608421326,0.19197434186935425,0.8330489993095398
0,Rice,0.22971773147583008,0.043964385986328125,0.1649388074874878,0.7606651782989502
1,Rice,0.05526590347290039,0.1067725419998169,0.13421040773391724,0.7824880480766296
2,Rice,0.2974323630332947,0.9452975988388062,0.3955315351486206,0.0708736777305603
3,Rice,0.06363481283187866,0.02494412660598755,0.4478030800819397,0.8435220718383789
4,Rice,0.05949890613555908,0.631582498550415,0.003651559352874756,0.23831498622894287
5,Rice,0.2652737498283386,0.2767331600189209,0.9350009560585022,0.28139543533325195
6,Millet,0.11256152391433716,0.22773748636245728,0.35781657695770264,0.8868932127952576
7,Millet,0.9179105162620544,0.36397188901901245,0.42817944288253784,0.5931954979896545
8,Rice,0.12049221992492676,0.3774031400680542,0.027758538722991943,0.4519574046134949
9,Rice,0.11662054061889648,0.7703873515129089,0.6387496590614319,0.034338533878326416
0,Millet,0.4583190679550171,0.5631165504455566,0.7556666731834412,0.66075599193573
1,Millet,0.06464314460754395,0.07416188716888428,0.7152052521705627,0.16329556703567505
2,Rice,0.4821910262107849,0.8979942798614502,0.19227135181427002,0.2655962109565735
3,Rice,0.5542801022529602,0.7632311582565308,0.4691826105117798,0.012005269527435303
4,Rice,0.3995800018310547,0.3640649914741516,0.9557543992996216,0.8054463863372803
5,Millet,0.6118560433387756,0.3880925178527832,0.6836922764778137,0.16540318727493286
6,Rice,0.8743136525154114,0.5496164560317993,0.881418764591217,0.8712349534034729
7,Rice,0.5332710146903992,0.3801538348197937,0.6101751327514648,0.3024625778198242
8,Millet,0.6017221808433533,0.766139030456543,0.07126843929290771,0.7926146984100342
9,Rice,0.24283891916275024,0.7729371190071106,0.750133216381073,0.6884239912033081
0,Millet,0.06845563650131226,0.4638237953186035,0.8844695687294006,0.846820592880249
1,Millet,0.15344667434692383,0.4779552221298218,0.2400568723678589,0.07433676719665527
2,Rice,0.24995207786560059,0.19883233308792114,0.12763041257858276,0.8494967818260193
3,Millet,0.909991443157196,0.5490743517875671,0.8488362431526184,0.27675944566726685
4,Millet,0.6765010356903076,0.7829074859619141,0.31175243854522705,0.9486521482467651
5,Millet,0.10642945766448975,0.7464231252670288,0.01497882604598999,0.8583835363388062
6,Rice,0.7526424527168274,0.6974955201148987,0.07499819993972778,0.47145402431488037
7,Millet,0.7749548554420471,0.44464272260665894,0.6439365148544312,0.783535361289978
8,Millet,0.9150705337524414,0.6492785215377808,0.9653651118278503,0.1407378911972046
9,Millet,0.7568761110305786,0.9688637852668762,0.8547691702842712,0.42854076623916626
0,Rice,0.5895328521728516,0.5007153749465942,0.7874341607093811,0.7967712879180908
1,Millet,0.7464690804481506,0.8116865158081055,0.17634832859039307,0.44163674116134644
2,Rice,0.9972343444824219,0.5343818068504333,0.5537243485450745,0.0077705979347229
3,Rice,0.04964041709899902,0.5981493592262268,0.4950544238090515,0.28661400079727173
4,Millet,0.8689759373664856,0.1107226014137268,0.6573934555053711,0.5796157717704773
5,Millet,0.7098316550254822,0.4527045488357544,0.010028243064880371,0.17778480052947998
6,Millet,0.07571732997894287,0.8525043725967407,0.6786476373672485,0.4326540231704712
7,Rice,0.047984302043914795,0.4630874991416931,0.8086156845092773,0.9679059386253357
8,Millet,0.12966060638427734,0.29374468326568604,0.21583712100982666,0.7013252377510071
9,Rice,0.4168689250946045,0.6717959642410278,0.8531578183174133,0.7273496389389038
0,Millet,0.960506021976471,0.8500974178314209,0.36062127351760864,0.6169497966766357
1,Rice,0.0070765018463134766,0.11578667163848877,0.28828173875808716,0.5205057263374329
2,Rice,0.7913987636566162,0.8129740357398987,0.13773959875106812,0.7019726037979126
3,Millet,0.34175121784210205,0.9377231001853943,0.7140775918960571,0.06711184978485107
4,Rice,0.6085474491119385,0.9339307546615601,0.4888756275177002,0.002754509449005127
5,Rice,0.6681614518165588,0.2579248547554016,0.2019134759902954,0.7621779441833496
6,Rice,0.3536912798881531,0.9905313849449158,0.5600923299789429,0.531029999256134
7,Rice,0.5695015788078308,0.039784014225006104,0.10485321283340454,0.42593079805374146
8,Millet,0.7023066878318787,0.39365577697753906,0.5625156760215759,0.0034027695655822754
9,Rice,0.5035524368286133,0.6038752198219299,0.7765102386474609,0.6559246182441711
0,Millet,0.004527270793914795,0.45569974184036255,0.703214704990387,0.5738634467124939
1,Rice,0.8012843728065491,0.04529714584350586,0.9505308866500854,0.6742711663246155
2,Rice,0.47990870475769043,0.5990287661552429,0.5584071278572083,0.7230321168899536
3,Millet,0.30882102251052856,0.9854124188423157,0.5903932452201843,0.7955383658409119
4,Rice,0.4879722595214844,0.321567177772522,0.2615389823913574,0.6095466017723083
5,Millet,0.6808969974517822,0.1947382688522339,0.18634361028671265,0.5226178169250488
6,Rice,0.9515865445137024,0.39632171392440796,0.33468538522720337,0.48264098167419434
7,Rice,0.3920139670372009,0.3172450065612793,0.1102718710899353,0.9871664047241211
8,Millet,0.22357797622680664,0.3891681432723999,0.2772129774093628,0.9598173499107361
9,Rice,0.6888830065727234,0.4577428698539734,0.3814554810523987,0.3293852210044861
0,Rice,0.7864012122154236,0.04799807071685791,0.8153979182243347,0.309004545211792
1,Rice,0.37994927167892456,0.802666962146759,0.5604346394538879,0.16541630029678345
2,Millet,0.17252212762832642,0.7363972067832947,0.18308967351913452,0.8815790414810181
3,Rice,0.10174953937530518,0.2910023331642151,0.15890812873840332,0.3522965908050537
4,Millet,0.28718507289886475,0.2689129114151001,0.792087197303772,0.8790252804756165
5,Millet,0.8455977439880371,0.09052103757858276,0.07876145839691162,0.6625716686248779
6,Millet,0.595614492893219,0.08395534753799438,0.4348282217979431,0.9417768716812134
7,Millet,0.7358313798904419,0.322376549243927,0.24335187673568726,0.5397575497627258
8,Rice,0.6181469559669495,0.8832689523696899,0.9599943161010742,0.4079199433326721
9,Rice,0.799106240272522,0.623641848564148,0.18108981847763062,0.8446633219718933
0,Millet,0.3848220705986023,0.26411908864974976,0.29690617322921753,0.7200447916984558
1,Millet,0.18742328882217407,0.03784835338592529,0.5470864176750183,0.30255335569381714
2,Millet,0.5132413506507874,0.05101364850997925,0.6673178672790527,0.9767864346504211
3,Millet,0.735638439655304,0.7536184787750244,0.64121013879776,0.182628333568573
4,Millet,0.5157573223114014,0.5556789040565491,0.24949955940246582,0.4034000039100647
5,Millet,0.3489355444908142,0.7097216844558716,0.21103185415267944,0.3079267144203186
6,Rice,0.20501208305358887,0.6637371182441711,0.7552412152290344,0.8884272575378418
7,Rice,0.4076557755470276,0.9924294948577881,0.06223207712173462,0.5228631496429443
8,Millet,0.9366857409477234,0.6044225096702576,0.14776533842086792,0.2379319667816162
9,Rice,0.3379330039024353,0.14852243661880493,0.6222161054611206,0.04562175273895264
0,Rice,0.12066137790679932,0.6443855166435242,0.15183913707733154,0.9417048096656799
1,Millet,0.3337675929069519,0.5310625433921814,0.8285495042800903,0.6512808799743652
2,Rice,0.8496866226196289,0.4631440043449402,0.9906190037727356,0.9597758054733276
3,Rice,0.15633118152618408,0.9550988674163818,0.13610374927520752,0.4600222706794739
4,Rice,0.07414591312408447,0.7359091639518738,0.6539360880851746,0.20217591524124146
5,Rice,0.1855546236038208,0.6330333352088928,0.9926395416259766,0.6469501256942749
6,Rice,0.5151875019073486,0.8941698670387268,0.9634050130844116,0.3649517893791199
7,Millet,0.3938596844673157,0.7152252793312073,0.36213523149490356,0.4160662293434143
8,Millet,0.9554638266563416,0.04598081111907959,0.005957543849945068,0.655243456363678
9,Millet,0.7371569275856018,0.39433741569519043,0.48260122537612915,0.14296948909759521
0,Millet,0.8066124320030212,0.227725088596344,0.2271348237991333,0.2807714343070984
1,Rice,0.7302624583244324,0.6476803421974182,0.4352734684944153,0.6582251191139221
2,Rice,0.44855523109436035,0.6178894639015198,0.5125269293785095,0.28919893503189087
3,Rice,0.6665404438972473,0.6100581884384155,0.7902023792266846,0.6030327081680298
4,Rice,0.20157665014266968,0.6094110608100891,0.919257402420044,0.27714622020721436
5,Millet,0.15431827306747437,0.3417314887046814,0.8655983209609985,0.24214863777160645
6,Millet,0.14676982164382935,0.6223257184028625,0.6706885099411011,0.15629231929779053
7,Millet,0.9941317439079285,0.20484578609466553,0.4730566143989563,0.8347836136817932
8,Millet,0.3327404856681824,0.614093542098999,0.7715412378311157,0.19739657640457153
9,Rice,0.2559940218925476,0.2601314187049866,0.7788193821907043,0.1013757586479187
0,Rice,0.26323390007019043,0.22389692068099976,0.9136446714401245,0.2679373621940613
1,Millet,0.8802655935287476,0.07142037153244019,0.2468053698539734,0.713224470615387
2,Rice,0.8229711651802063,0.604370653629303,0.9911959767341614,0.27297544479370117
3,Rice,0.622188925743103,0.6248778104782104,0.9312903881072998,0.22052431106567383
4,Millet,0.2943754196166992,0.024760067462921143,0.09219080209732056,0.5372911691665649
5,Millet,0.1622123122215271,0.5917832255363464,0.07701230049133301,0.825355589389801
6,Millet,0.6454083323478699,0.027529776096343994,0.8050227761268616,0.474101722240448
7,Millet,0.13436675071716309,0.5042287707328796,0.8910565972328186,0.24351513385772705
8,Millet,0.191167414188385,0.7464893460273743,0.30471205711364746,0.9426953196525574
9,Millet,0.27166080474853516,0.46944326162338257,0.5598225593566895,0.532803475856781
0,Rice,0.5471071004867554,0.5300929546356201,0.49785417318344116,0.05187922716140747
1,Rice,0.6702412366867065,0.2084510326385498,0.6015583872795105,0.17768436670303345
2,Rice,0.9133427739143372,0.7515465021133423,0.4395827651023865,0.2949351668357849
3,Millet,0.09428560733795166,0.19006210565567017,0.49241966009140015,0.43334436416625977
4,Millet,0.10452669858932495,0.5841977596282959,0.9416672587394714,0.24855434894561768
5,Millet,0.24264061450958252,0.45323801040649414,0.48143476247787476,0.9809912443161011
6,Rice,0.1385202407836914,0.4803839325904846,0.06684863567352295,0.372811496257782
7,Rice,0.40497511625289917,0.2006688117980957,0.6634356379508972,0.7858447432518005
8,Millet,0.1805087924003601,0.07218855619430542,0.57917720079422,0.28593355417251587
9,Rice,0.0029137730598449707,0.5889700055122375,0.2000632882118225,0.8662673830986023
